transaction_id,transaction_date,area,property_type,price_aed,buyer_name,seller_name,size_sqft,bedrooms,transaction_type,registration_fee,broker_name,developer_name
548a96d0-722f-4e76-aaee-40c017359614,2025-01-14,Downtown Dubai,Retail,1380427,Buyer_7461,Seller_2226,19606,,Sale,55217,Broker_545,
7f3276e0-8ffc-40c2-9868-0a6a24624cb7,2024-01-08,Dubai Investment Park,Villa,2260433,Buyer_7438,Seller_6345,3105,4.0,Lease,90417,Broker_339,
d7a4d480-1996-4db0-a38b-6e51050b10d0,2025-03-05,Emirates Living,Villa,3114889,Buyer_3546,Seller_2731,1846,4.0,Lease,124595,Broker_421,
79d6aedf-6547-40cb-a0ba-9e513a265385,2024-08-15,Studio City,Townhouse,2475439,Buyer_8404,Seller_6051,4295,3.0,Sale,99017,Broker_192,
d647ed3b-f60b-47cf-b0d5-cbc3650ce1a1,2025-07-24,DIFC,Building,10739640,Buyer_4522,Seller_6370,5860,,Sale,429585,Broker_828,
d0cd2157-c99c-47ba-87d3-431777521d70,2024-02-10,Palm Jumeirah,Office,3178265,Buyer_5262,Seller_3848,2018,,Lease,127130,Broker_975,
2e1d28bc-ce6c-4f4c-9a36-118611819e03,2025-03-20,Studio City,Villa,1915769,Buyer_3290,Seller_2989,597,1.0,Sale,76630,Broker_233,
9d2b3c17-32d8-4132-a268-75528164dd1a,2025-04-25,Jumeirah Beach Residence,Townhouse,2124719,Buyer_5240,Seller_2228,678,1.0,Sale,84988,Broker_761,
95c78bc4-e5e7-4a0c-b243-76f079df88cc,2023-12-05,Dubai Investment Park,Apartment,1066843,Buyer_3007,Seller_1699,4276,1.0,Sale,42673,Broker_687,
153f9325-c22e-4de4-a59b-f3b9abe4f211,2023-05-25,Jumeirah Beach Residence,Office,864765,Buyer_3831,Seller_6799,8035,,Sale,34590,Broker_381,
fd363bb8-1818-4104-a4b6-f930238d87d2,2024-05-29,Dubai Investment Park,Apartment,903899,Buyer_5835,Seller_9173,3875,5.0,Lease,36155,Broker_162,
2f387d29-a298-484b-b894-9e5f33f20075,2022-11-03,Jumeirah Beach Residence,Villa,2483660,Buyer_5082,Seller_9907,7011,1.0,Lease,99346,Broker_900,Developer_71
f71f1f74-c758-46f7-ae95-e3028cac7909,2022-12-21,Studio City,Building,5196378,Buyer_6269,Seller_7363,9861,,Sale,207855,Broker_126,
fd65bb53-7893-4c51-ad14-84d0199d9d5d,2024-03-18,Dubai Hills Estate,Apartment,1486279,Buyer_1959,Seller_8728,4837,3.0,Mortgage,59451,Broker_338,Developer_22
896fba45-21e1-4a68-a01b-b85ed6875d58,2022-10-18,Dubai Hills Estate,Plot,608164,Buyer_1916,Seller_4594,19864,,Lease,24326,Broker_463,Developer_32
b1c5f2ca-013e-4f94-a115-89394e970ef8,2023-10-11,Arabian Ranches,Villa,2786909,Buyer_1462,Seller_6761,5150,5.0,Sale,111476,Broker_676,Developer_73
c92ef81e-73b7-4438-8cad-9c4e27c0b768,2025-07-29,Studio City,Townhouse,1481201,Buyer_2478,Seller_1920,2405,5.0,Sale,59248,Broker_120,
24455d95-a43d-47c7-bbc8-a609aa1ca412,2024-08-28,Business Bay,Townhouse,3141513,Buyer_3137,Seller_6582,6373,2.0,Lease,125660,Broker_160,
477e42bc-f450-44b9-95bc-bcbfb49bbd73,2022-11-02,Dubai Investment Park,Building,3888222,Buyer_6978,Seller_2188,13241,,Mortgage,155528,Broker_778,
1bcd2ab4-9b74-46dc-9305-4ebd68fa4f70,2025-01-08,Jumeirah Village Circle,Townhouse,1640224,Buyer_3580,Seller_8157,6986,6.0,Lease,65608,Broker_764,
1e6b260d-7d3c-4af6-928e-fef706de1eb3,2023-10-15,Studio City,Plot,661360,Buyer_4657,Seller_3872,13398,,Lease,26454,Broker_851,
23ce290e-aaf1-487b-b16c-3436a99d681a,2023-08-05,Dubai Investment Park,Villa,3025454,Buyer_1530,Seller_3983,5434,3.0,Mortgage,121018,Broker_326,
52ffebfe-cb2a-446a-a4cb-9983f580110c,2025-05-08,Jumeirah Village Circle,Office,958140,Buyer_4899,Seller_6682,11469,,Sale,38325,Broker_751,Developer_21
51d3fb6d-34a7-4ae0-9c3b-872ee06895c8,2024-08-11,Jumeirah Lake Towers,Office,849572,Buyer_5088,Seller_2110,12484,,Lease,33982,Broker_905,
9d3095ba-5ea5-4aed-ab8c-c32438fa5eb8,2023-06-08,Business Bay,Apartment,1008962,Buyer_3725,Seller_7783,4539,4.0,Lease,40358,Broker_659,
13cc74ac-0fdf-4998-9729-e68000c98387,2024-07-10,Motor City,Building,6524177,Buyer_3664,Seller_8393,3415,,Sale,260967,Broker_401,
9e9770a8-d4ee-4511-ab15-41aa9b1ef600,2024-10-31,City Walk,Apartment,601552,Buyer_7151,Seller_3636,6496,1.0,Mortgage,24062,Broker_195,
a7dad555-7efc-42bd-80b2-742968cfede8,2024-11-11,Motor City,Plot,360847,Buyer_8113,Seller_3573,2754,,Sale,14433,Broker_439,
82c4bffb-54a6-45f0-bf23-16ecbc9b6ab1,2024-04-19,Emirates Living,Office,1425645,Buyer_5612,Seller_5872,8783,,Sale,57025,Broker_150,
c53dd9de-e864-42e7-ba4a-18158af6361b,2025-06-25,Studio City,Building,5218318,Buyer_6911,Seller_1062,15011,,Sale,208732,Broker_401,Developer_90
7a205dfe-2483-4420-9cc6-70cf88a8ce13,2024-08-17,Motor City,Villa,1919727,Buyer_3798,Seller_5781,1171,4.0,Sale,76789,Broker_415,Developer_70
3d133dea-542f-4709-ac1d-47c4b5e043a0,2023-08-13,Motor City,Plot,442751,Buyer_4029,Seller_7078,13499,,Lease,17710,Broker_291,
9e374430-4c92-481b-8f3d-903699ccc0e6,2024-07-08,City Walk,Office,1230648,Buyer_5400,Seller_2009,5952,,Mortgage,49225,Broker_783,
eef13869-ebcf-4ab5-980f-9d30605b3337,2024-07-06,Palm Jumeirah,Building,13487678,Buyer_1999,Seller_7342,18123,,Lease,539507,Broker_648,
5ec8e290-0e48-4035-ba09-15b480f2f13e,2023-02-12,Motor City,Retail,1185441,Buyer_5896,Seller_2293,13936,,Mortgage,47417,Broker_135,
16d01b1f-6304-47b7-904a-8d1b90ccc102,2024-12-17,Sports City,Building,5500198,Buyer_2970,Seller_8357,6664,,Sale,220007,Broker_316,Developer_26
9f97ca57-3533-44b6-8fb0-f4fda4b8825f,2023-05-07,Dubai Marina,Office,1358744,Buyer_4308,Seller_3422,9450,,Lease,54349,Broker_844,Developer_18
1469cb5a-ac74-4452-a06c-3a31f62638a1,2023-12-17,Downtown Dubai,Office,2614691,Buyer_5525,Seller_9514,16012,,Sale,104587,Broker_905,Developer_85
8cef437b-1460-4c17-ab74-33aa13d625c7,2023-06-19,Sports City,Building,4968578,Buyer_3451,Seller_3428,19566,,Mortgage,198743,Broker_696,Developer_22
769e24aa-96bc-492c-8053-d3bd119fb9c2,2024-03-08,Jumeirah Village Circle,Retail,1121113,Buyer_9775,Seller_6633,14464,,Lease,44844,Broker_492,
dd75117f-4538-46ad-a6b8-8b68fd84c761,2023-07-12,Motor City,Apartment,656431,Buyer_3356,Seller_7581,817,4.0,Lease,26257,Broker_807,
aab912c5-b17c-41df-a469-8d59e0bbbb81,2025-09-03,Motor City,Townhouse,2390259,Buyer_6535,Seller_5965,3047,3.0,Lease,95610,Broker_978,
8b46d99d-a308-4ee0-9e8c-3e6aba6b42b3,2024-02-07,Jumeirah Village Circle,Building,4297850,Buyer_8259,Seller_6257,9828,,Mortgage,171914,Broker_526,
155e3dfa-2e34-4351-8f3b-e8dd0b2c97e1,2023-07-04,Downtown Dubai,Villa,5046008,Buyer_8937,Seller_9462,7604,3.0,Sale,201840,Broker_627,Developer_18
52284e2a-551a-4fcd-8104-14191c0ff176,2025-01-10,DIFC,Plot,949281,Buyer_9589,Seller_1474,6693,,Sale,37971,Broker_996,Developer_17
86b34efc-378a-429d-96e2-43fbead1bdf4,2023-10-07,Dubai Hills Estate,Apartment,1141855,Buyer_4262,Seller_5488,3517,4.0,Mortgage,45674,Broker_506,
6af3f017-dd1b-4ab0-b412-478036d356e5,2023-09-13,Jumeirah Village Circle,Plot,360697,Buyer_9008,Seller_8308,6819,,Lease,14427,Broker_700,
ace154ae-496b-4607-8e2f-2342ac05b309,2024-05-03,Palm Jumeirah,Villa,8039735,Buyer_2480,Seller_5670,724,4.0,Sale,321589,Broker_266,Developer_37
ad857d65-a952-4f2c-a35b-bb3ab653796f,2024-08-17,Dubai Hills Estate,Plot,600304,Buyer_5408,Seller_7709,17819,,Sale,24012,Broker_985,Developer_97
d85b05ab-a8d2-40f5-b534-5f29aefccf11,2024-10-25,Business Bay,Office,2087374,Buyer_1138,Seller_4666,9270,,Mortgage,83494,Broker_924,Developer_92
256e4bc6-d53e-4ea0-ae87-e6a03106d65a,2023-10-31,City Walk,Office,1592205,Buyer_8520,Seller_5128,8150,,Lease,63688,Broker_409,
05afd8f8-57f5-4012-aaee-37275cd80614,2022-12-02,Jumeirah Beach Residence,Retail,694456,Buyer_7131,Seller_5631,10780,,Mortgage,27778,Broker_210,
e4a6e0c4-1479-46a9-ad87-fd76f03f4e40,2024-03-26,Jumeirah Lake Towers,Townhouse,2067149,Buyer_5278,Seller_5895,2043,2.0,Mortgage,82685,Broker_883,
5766dee2-5e72-42a2-a664-9be4470f803b,2023-07-10,Dubai Marina,Building,9750905,Buyer_6236,Seller_3292,1834,,Mortgage,390036,Broker_609,Developer_43
e8ad009c-a7b2-468c-9021-235dab9cc0d3,2025-08-03,International City,Office,1166150,Buyer_4111,Seller_6622,8286,,Mortgage,46646,Broker_647,
f610fd5f-4d1a-4e52-bc16-06a0a485305c,2024-02-08,Motor City,Plot,475473,Buyer_3785,Seller_3967,10626,,Sale,19018,Broker_582,
adec3dc4-e23a-4aad-b5d8-3dee26491349,2024-10-05,City Walk,Plot,632920,Buyer_6499,Seller_2463,8282,,Lease,25316,Broker_328,Developer_49
68bbaf6c-d981-44c5-b3eb-af80901baf92,2023-09-14,International City,Building,6603952,Buyer_5269,Seller_5817,16196,,Sale,264158,Broker_581,
f2e63718-654b-4d6a-a13e-41d56bd3456e,2022-12-25,Downtown Dubai,Office,3174235,Buyer_2963,Seller_7253,18361,,Lease,126969,Broker_523,
d7b2b15e-c17b-4dce-89e9-1128b9fbed6d,2023-11-13,Dubai Investment Park,Villa,3486608,Buyer_7704,Seller_8496,1673,3.0,Mortgage,139464,Broker_284,Developer_72
749f2340-1a26-437d-a347-7728d03b062f,2024-01-12,Jumeirah Lake Towers,Plot,695324,Buyer_1950,Seller_1077,15812,,Lease,27812,Broker_314,Developer_31
1ab594da-68c7-4f9b-8f3d-3bcac8719cc3,2025-04-17,Arabian Ranches,Office,1499577,Buyer_3120,Seller_8105,15070,,Lease,59983,Broker_539,Developer_59
06a604b9-8b1d-458b-84a5-a47f446dc465,2023-09-11,Business Bay,Apartment,1116593,Buyer_1230,Seller_6279,6700,5.0,Sale,44663,Broker_118,
24d3c700-b786-4e49-8362-50bb68f2a9c1,2023-11-09,Dubai Hills Estate,Villa,4149135,Buyer_6113,Seller_3112,1341,4.0,Mortgage,165965,Broker_702,
eb9465e9-3650-4a3a-9c60-c4ab219e4310,2024-02-27,Downtown Dubai,Building,7320028,Buyer_8469,Seller_9524,18174,,Lease,292801,Broker_544,Developer_27
f632da31-59a8-407c-95c3-7f4d5fa77fa4,2024-09-24,Jumeirah Lake Towers,Office,1141770,Buyer_3701,Seller_7609,1626,,Sale,45670,Broker_329,Developer_26
9d32ad88-2a24-4cbb-815b-c788ed2bf161,2022-12-16,Emirates Living,Plot,357669,Buyer_3768,Seller_3017,13012,,Mortgage,14306,Broker_766,Developer_58
b55ae08f-285a-42d0-8c5e-65aa121c7eea,2025-07-07,City Walk,Building,5371567,Buyer_1785,Seller_2771,1646,,Sale,214862,Broker_806,
86f5becd-4cf6-46af-9359-d2a65dc10052,2024-05-15,Discovery Gardens,Office,943819,Buyer_8772,Seller_3508,7733,,Mortgage,37752,Broker_802,
b38ef6ee-a253-4582-a638-612d923a30a1,2022-11-14,DIFC,Office,2512436,Buyer_5423,Seller_3247,14724,,Sale,100497,Broker_623,Developer_25
e7772db3-f89d-4c04-af4b-cf690bb6aef6,2022-12-30,DIFC,Apartment,1799038,Buyer_4254,Seller_4272,6873,3.0,Mortgage,71961,Broker_306,
36c07216-f292-4870-ad0e-ba4fcd1a24eb,2023-01-02,International City,Townhouse,1462070,Buyer_4402,Seller_8875,3208,2.0,Sale,58482,Broker_113,
a8598c76-9f66-4445-bfd7-64379620ed65,2023-01-07,Jumeirah Village Circle,Building,5509534,Buyer_3443,Seller_2475,17767,,Sale,220381,Broker_840,Developer_42
665cb78b-fd94-449e-b17f-decaa517288c,2024-02-16,Dubai Hills Estate,Office,2338671,Buyer_5327,Seller_8606,2641,,Sale,93546,Broker_932,
8dc6b492-b31a-4279-96f4-ffea101a7181,2024-01-13,Dubai Marina,Building,6775477,Buyer_7979,Seller_2898,4112,,Sale,271019,Broker_109,Developer_94
1a708235-c736-46c7-b96f-6a8c8236cc76,2023-05-02,Arabian Ranches,Townhouse,1710484,Buyer_5395,Seller_2522,3552,3.0,Sale,68419,Broker_216,
0dd6aecc-bf75-42f3-8644-92ce352f00d1,2023-02-08,Discovery Gardens,Townhouse,2312992,Buyer_7909,Seller_3732,1426,2.0,Mortgage,92519,Broker_843,
9e0af582-9964-4450-a1e1-98b978fa57fc,2023-01-30,Arabian Ranches,Apartment,792975,Buyer_8178,Seller_3969,5507,4.0,Lease,31719,Broker_726,
e14ee352-6f56-453b-8020-8fd63576c1bc,2025-02-25,Dubai Investment Park,Office,1613134,Buyer_7738,Seller_8220,2506,,Sale,64525,Broker_367,
fffbb7d4-3466-4aaf-b30b-f53474ed60db,2022-11-05,Business Bay,Plot,850091,Buyer_4669,Seller_6542,18009,,Mortgage,34003,Broker_804,Developer_22
553ed15d-0fda-4e46-b82c-4aa2dc7ec84e,2023-02-01,International City,Plot,604328,Buyer_6664,Seller_7305,5871,,Mortgage,24173,Broker_727,
802b6f63-2188-40b1-8e0e-eac50591b610,2023-01-03,Arabian Ranches,Retail,1164772,Buyer_3709,Seller_2226,17110,,Lease,46590,Broker_346,
72255146-89cf-4d49-9be6-824fba235933,2023-08-31,City Walk,Apartment,843880,Buyer_7607,Seller_4850,1145,4.0,Lease,33755,Broker_920,
515a1522-148e-43d8-9168-f5123443c74d,2024-01-06,Downtown Dubai,Building,10489193,Buyer_2944,Seller_9148,1582,,Sale,419567,Broker_513,
cfff814f-ac8a-4abe-a471-03eeb2eb62b8,2025-04-11,Studio City,Retail,630106,Buyer_5990,Seller_9328,19426,,Sale,25204,Broker_770,
640f7a9c-34dd-489b-b08f-598c4653e893,2024-07-15,Jumeirah Lake Towers,Townhouse,2299891,Buyer_8445,Seller_6439,5088,5.0,Mortgage,91995,Broker_584,Developer_56
407c6b48-3e92-497c-ae81-9ec5ff3e6fed,2024-07-17,Discovery Gardens,Apartment,614564,Buyer_1035,Seller_6592,3409,6.0,Lease,24582,Broker_660,
eb957fe9-ed82-4b5f-b4f8-4cde2fb43b6b,2023-01-10,Jumeirah Village Circle,Apartment,1062251,Buyer_3301,Seller_7704,1376,3.0,Mortgage,42490,Broker_300,
c59a912b-0cbf-48e6-9b74-38b453306406,2024-09-19,Jumeirah Beach Residence,Villa,2549830,Buyer_6536,Seller_2765,6702,4.0,Sale,101993,Broker_748,Developer_85
12786f61-8de8-4e42-93f8-f4106052945f,2023-03-23,Jumeirah Village Circle,Building,6621140,Buyer_9260,Seller_3205,17345,,Sale,264845,Broker_643,Developer_80
b28e06cf-3e07-45f2-ab37-e7b93fc3aeb6,2022-12-08,International City,Building,5547922,Buyer_3903,Seller_3845,5206,,Sale,221916,Broker_496,
bf53dbfd-543a-48fb-ab81-f204eb0b78be,2023-06-10,Jumeirah Lake Towers,Retail,1185276,Buyer_5067,Seller_5482,14037,,Lease,47411,Broker_401,
3e92c486-bcaf-44fd-89ce-ea95227bef9d,2022-11-30,Dubai Investment Park,Villa,2472304,Buyer_5897,Seller_9975,7550,3.0,Mortgage,98892,Broker_854,Developer_90
a4e7e744-8c89-4084-b0d3-fb41e1265588,2024-02-27,Emirates Living,Villa,2116997,Buyer_6657,Seller_3173,6319,6.0,Sale,84679,Broker_615,
31074e68-8af3-44a4-892c-209df32baae8,2023-10-24,Jumeirah Lake Towers,Plot,390391,Buyer_8870,Seller_7839,18494,,Lease,15615,Broker_998,Developer_11
b262745b-d7b5-4b99-9b07-b0c0f3d7c4b7,2024-12-21,Sports City,Apartment,574152,Buyer_1869,Seller_1927,2137,3.0,Sale,22966,Broker_393,
a2957557-c5eb-4a51-9d82-153cd7fe4c5e,2024-02-18,Dubai Investment Park,Building,3717114,Buyer_4342,Seller_9866,2058,,Lease,148684,Broker_933,
6aaa2bab-ebf9-4da6-a99c-58f2060592e2,2023-08-10,Studio City,Building,4285075,Buyer_4892,Seller_9370,10425,,Mortgage,171403,Broker_780,
a1f971fd-1eaf-4656-83d8-2b32621982d6,2024-01-13,Jumeirah Beach Residence,Office,1189915,Buyer_1881,Seller_1212,9235,,Sale,47596,Broker_735,Developer_66
3f7a53a9-1221-4875-a0ff-2737666f797e,2023-09-22,Dubai Hills Estate,Plot,835268,Buyer_9955,Seller_4218,7340,,Lease,33410,Broker_559,
22a0d3e0-0d98-4a0d-9624-4e6f0a27c435,2022-11-27,Downtown Dubai,Villa,6868663,Buyer_2955,Seller_7180,832,4.0,Lease,274746,Broker_669,
c6286824-ea61-4048-9d0f-c18c2e15456f,2025-10-03,Arabian Ranches,Retail,1162988,Buyer_6415,Seller_8640,6072,,Sale,46519,Broker_257,Developer_86
379e914a-d6d7-47b6-bef8-e8cfc644c9c4,2024-02-06,Dubai Marina,Building,10145004,Buyer_9037,Seller_6866,3388,,Mortgage,405800,Broker_425,
a937a55b-953e-49e6-b524-19a4cee4d628,2022-12-15,Arabian Ranches,Retail,672951,Buyer_3611,Seller_7814,18795,,Mortgage,26918,Broker_513,
0061d66e-dae0-4676-88b1-0929b112d45a,2023-12-06,Dubai Hills Estate,Villa,4075169,Buyer_6911,Seller_5809,2289,5.0,Mortgage,163006,Broker_586,Developer_93
9ad3ad53-5c39-47fd-a999-9dccd9e9e3f6,2023-04-16,Business Bay,Apartment,1214987,Buyer_4937,Seller_4994,826,6.0,Lease,48599,Broker_490,Developer_24
3d64fd00-4977-489c-bb99-f221e3a60a4d,2024-03-14,Jumeirah Beach Residence,Townhouse,1940699,Buyer_1404,Seller_9468,7234,3.0,Mortgage,77627,Broker_922,
65a78ca9-d435-434f-8f1a-1b4128e9ecd2,2024-09-15,Motor City,Apartment,726003,Buyer_6248,Seller_9419,1174,1.0,Sale,29040,Broker_891,
a0e83f3c-4896-4047-9ea5-d80578c24670,2024-08-04,Business Bay,Plot,484789,Buyer_7950,Seller_2702,7736,,Mortgage,19391,Broker_948,Developer_65
2d142f2d-fd7c-49ed-a29f-34a0e526cf37,2025-08-27,Downtown Dubai,Plot,1180230,Buyer_8523,Seller_6434,2241,,Sale,47209,Broker_175,
535cefb9-f617-412a-b66b-e73f8bd885fa,2024-07-05,City Walk,Retail,674378,Buyer_5237,Seller_7678,13715,,Lease,26975,Broker_745,
90c8f9b5-f169-4eae-a597-32975018b84f,2025-02-14,Jumeirah Lake Towers,Apartment,778121,Buyer_9762,Seller_1096,5754,6.0,Mortgage,31124,Broker_164,Developer_84
dd178d49-50c2-41e7-9823-4b5252a5a729,2023-10-13,Dubai Marina,Plot,970331,Buyer_9238,Seller_2738,10497,,Mortgage,38813,Broker_408,
78698d8e-11cd-41f4-a837-def0a23e84cf,2023-08-25,DIFC,Building,12138152,Buyer_7473,Seller_1504,16531,,Sale,485526,Broker_646,
caf9d77e-b302-4f75-af2d-94d9c0f69d38,2024-02-18,Jumeirah Beach Residence,Building,6291196,Buyer_3360,Seller_5883,13226,,Sale,251647,Broker_666,Developer_28
ed665d26-8383-42f3-ba91-9bc43991f4c0,2023-07-30,Jumeirah Village Circle,Apartment,562816,Buyer_9800,Seller_9970,1197,3.0,Sale,22512,Broker_866,Developer_54
e6391d0d-a85c-4bdd-981c-f8aa60e55df0,2022-11-30,Emirates Living,Office,1600727,Buyer_3333,Seller_3637,7029,,Sale,64029,Broker_731,Developer_34
89371ba4-4149-41b1-9815-5284eea9454e,2025-06-25,Jumeirah Village Circle,Villa,2924211,Buyer_9992,Seller_8557,5781,5.0,Sale,116968,Broker_397,
68bbbad5-6e3a-467d-91f8-215eadb49444,2023-01-21,City Walk,Apartment,670553,Buyer_6420,Seller_6851,1550,6.0,Mortgage,26822,Broker_340,
2b000dd3-6c29-42c2-be64-defb36781e54,2023-04-06,Downtown Dubai,Villa,4612250,Buyer_6379,Seller_6008,6180,5.0,Sale,184490,Broker_679,
a95bd26e-cde9-45b0-bde4-de18bb16bcf1,2024-01-12,Jumeirah Lake Towers,Office,981657,Buyer_5033,Seller_4629,15290,,Lease,39266,Broker_960,
2ac4dd8c-09f4-47ea-9aed-3c7e7a3fca4e,2023-10-11,Jumeirah Lake Towers,Office,1228792,Buyer_6004,Seller_8978,19077,,Sale,49151,Broker_279,
e9b8d4cf-962c-4572-8a17-fd70562e1e10,2025-01-01,Downtown Dubai,Building,8964311,Buyer_9824,Seller_4218,9625,,Mortgage,358572,Broker_741,
45d083bb-2435-45ea-92b3-a68cc4f4b139,2025-08-12,Downtown Dubai,Apartment,2071537,Buyer_7637,Seller_4485,7924,1.0,Mortgage,82861,Broker_366,
43e80b43-cd1a-4c22-8ea2-bd02ba100455,2024-12-14,Studio City,Office,1389282,Buyer_6993,Seller_7430,8317,,Mortgage,55571,Broker_850,Developer_27
b0875246-e760-42f2-bd0a-60f7502d4241,2023-07-25,Discovery Gardens,Retail,951559,Buyer_6961,Seller_9227,1347,,Mortgage,38062,Broker_344,Developer_88
71f02736-2087-4ab0-9801-af85bb31994f,2023-04-15,Arabian Ranches,Building,5299478,Buyer_3608,Seller_3935,19558,,Mortgage,211979,Broker_775,Developer_28
a3d754ee-ae4b-4517-a6af-2328382c6c59,2023-01-20,Motor City,Townhouse,1310928,Buyer_4796,Seller_2029,2665,3.0,Sale,52437,Broker_143,
f7ae048d-4b0f-490d-b7ab-0f374125a4a9,2023-02-26,Sports City,Building,4764379,Buyer_8448,Seller_1760,2307,,Mortgage,190575,Broker_431,
344da897-b370-4c4f-9d5b-feb6f17c17f6,2024-04-23,Sports City,Plot,640376,Buyer_9918,Seller_3848,13342,,Mortgage,25615,Broker_487,
6ca1eff1-c43a-46d5-acbe-2dab8a0779c8,2024-07-15,Downtown Dubai,Retail,1576998,Buyer_9460,Seller_7649,12563,,Lease,63079,Broker_598,Developer_87
62f4d3ae-32f6-4af4-99ed-c8efe2ff90f8,2023-04-28,Business Bay,Retail,1541386,Buyer_3713,Seller_4768,3526,,Mortgage,61655,Broker_758,
32c96368-5697-44e2-9686-3863f707b3be,2025-02-14,Dubai Investment Park,Villa,2025375,Buyer_4773,Seller_7793,7145,3.0,Mortgage,81015,Broker_216,
e3e0b067-18ac-469e-95e9-2ccf573c9322,2024-11-18,Motor City,Office,1016991,Buyer_7732,Seller_1367,8984,,Sale,40679,Broker_230,
3f4f2591-0aad-46e9-8628-96985ab7164f,2025-07-26,Arabian Ranches,Villa,2851695,Buyer_3406,Seller_1916,1862,3.0,Sale,114067,Broker_629,Developer_86
a2b833eb-7f96-4928-9e89-7afc1f00e37f,2024-03-13,Business Bay,Plot,786228,Buyer_2404,Seller_4548,15719,,Mortgage,31449,Broker_582,Developer_31
b12d1442-a6a6-49a8-b6ce-751f2b93e66a,2024-12-26,Dubai Hills Estate,Building,6912757,Buyer_3979,Seller_9369,9667,,Sale,276510,Broker_841,
5482ac28-a275-4aba-82f2-1d4271a8dcc2,2024-07-01,Discovery Gardens,Retail,1002075,Buyer_7196,Seller_7315,5332,,Sale,40083,Broker_116,
e5cdc698-b58b-4df0-b04c-49634bff4fa9,2024-12-12,Sports City,Plot,496928,Buyer_2577,Seller_3906,16593,,Mortgage,19877,Broker_714,
bb690a96-8554-47dc-b93d-f0fd1ebabb99,2025-04-07,Studio City,Retail,1104001,Buyer_8901,Seller_3135,18671,,Sale,44160,Broker_893,
9a03d88d-d2c3-4258-9f02-d01e2cc3354a,2025-07-18,International City,Retail,895030,Buyer_9680,Seller_8028,8519,,Lease,35801,Broker_908,Developer_54
2e202685-00ff-4a55-85c0-1eae2476143f,2023-02-10,Jumeirah Village Circle,Office,952461,Buyer_4809,Seller_2373,10282,,Mortgage,38098,Broker_997,
41a77d64-37d0-4c70-b263-16e96ff53832,2025-09-30,City Walk,Villa,1759571,Buyer_9561,Seller_2930,4757,1.0,Lease,70382,Broker_770,
de1b3954-f880-4d48-98f0-4ebb294749fe,2024-12-02,Jumeirah Lake Towers,Office,1144306,Buyer_7980,Seller_5155,9562,,Mortgage,45772,Broker_533,
2a3f4611-03bd-4e32-a1af-aae0b5aabacf,2024-08-23,City Walk,Plot,489108,Buyer_7770,Seller_8904,6856,,Lease,19564,Broker_672,
32136e0e-dc15-4687-a885-9df15e90b33a,2023-07-22,City Walk,Townhouse,1987840,Buyer_3262,Seller_2951,6626,2.0,Lease,79513,Broker_901,
ecabd847-15b5-4104-bb53-b413f66801ce,2023-07-17,Arabian Ranches,Apartment,680096,Buyer_6544,Seller_1852,1816,4.0,Mortgage,27203,Broker_105,Developer_28
2177ec16-749c-4c7e-9558-29437e04044f,2025-06-05,Motor City,Retail,904287,Buyer_5310,Seller_4633,13151,,Sale,36171,Broker_723,
49bc772f-0671-4262-a9fa-c3107e368def,2022-11-12,Jumeirah Beach Residence,Office,1355731,Buyer_5693,Seller_1941,6743,,Mortgage,54229,Broker_606,
5d731748-b922-49eb-a12e-30eb86b4512e,2022-11-18,Emirates Living,Building,5799094,Buyer_5685,Seller_4190,2101,,Mortgage,231963,Broker_622,
b7da4b01-1dfa-4ef5-b0d9-e7241f503611,2025-08-02,Dubai Hills Estate,Retail,1031483,Buyer_6893,Seller_4919,1009,,Sale,41259,Broker_188,Developer_61
0e987edf-0104-4f4c-a0e4-a86b63eaec1f,2024-08-30,Palm Jumeirah,Plot,1220750,Buyer_9482,Seller_1251,3248,,Sale,48830,Broker_662,
11452523-07f9-4092-82b1-c6c62d67c130,2024-03-27,Studio City,Retail,849300,Buyer_4707,Seller_4187,15901,,Lease,33972,Broker_688,
e8c6d41b-e97a-42a0-bd09-60b2b553d673,2025-05-19,Arabian Ranches,Office,1265240,Buyer_9243,Seller_5821,12140,,Sale,50609,Broker_922,
7b88f775-7a85-43bd-a3af-ab9366acd32f,2024-05-20,City Walk,Retail,1142282,Buyer_8254,Seller_7178,19453,,Lease,45691,Broker_888,
cd0d3065-1cc7-4964-a708-e9f22f7e41eb,2023-03-16,Jumeirah Lake Towers,Building,5105969,Buyer_1448,Seller_8896,4809,,Lease,204238,Broker_169,
ccc34d2e-1576-4d7c-a9da-52fa0e9c6457,2024-01-07,Dubai Hills Estate,Plot,833576,Buyer_7757,Seller_6785,17924,,Mortgage,33343,Broker_109,Developer_43
7545003a-a7a5-4562-8020-8026102bae19,2023-11-14,Dubai Hills Estate,Townhouse,1928068,Buyer_2245,Seller_3924,4403,3.0,Lease,77122,Broker_323,Developer_44
f9eb0d30-de45-4845-ba22-610d0d45cb39,2024-09-20,Arabian Ranches,Plot,589087,Buyer_9175,Seller_4271,8695,,Mortgage,23563,Broker_347,Developer_36
ff68ba1e-3d1f-41b2-92d1-bb4565d357e8,2023-10-16,Dubai Hills Estate,Villa,4495604,Buyer_3555,Seller_2747,1482,1.0,Mortgage,179824,Broker_779,
046b1125-3625-4ce2-a8ba-5eac96d36e51,2025-07-20,Business Bay,Building,8449756,Buyer_8901,Seller_7081,11335,,Lease,337990,Broker_688,Developer_72
