property_id,area,community,building_name,property_type,size_sqft,bedrooms,completion_date,developer_name,current_owner,rental_status,estimated_value_aed,service_charge_per_sqft
cd447de6-14a2-4c71-b83c-cf9496913966,Motor City,Community_69,Building_73,Villa,563,4.0,2021-03-21,Developer_31,Owner_4148,Under Renovation,2367651,8
fe893e22-1bec-442b-b529-1efe70237a6a,Palm Jumeirah,Community_85,Building_83,Building,5587,,2023-03-21,Developer_28,Owner_3426,Vacant,3435832,22
0cb0b693-05a2-413a-afb7-78e3db22afb5,Dubai Investment Park,Community_2,Building_275,Townhouse,2775,4.0,2022-02-15,Developer_29,Owner_9618,Vacant,6504831,24
6795fc67-1d7a-46f9-9c08-5e75f60d5ccc,DIFC,Community_1,Building_140,Apartment,1255,1.0,2017-08-24,Developer_80,Owner_5390,Occupied,2443171,12
2d2453f0-3e32-484f-8169-ed9b39ba5eae,Palm Jumeirah,Community_14,Building_361,Building,4783,,2023-01-11,Developer_54,Owner_1486,Occupied,3758805,15
b6d3c770-3cf8-47ec-abd7-28c5c02f9880,Discovery Gardens,Community_22,Building_393,Villa,5768,5.0,2019-02-24,Developer_26,Owner_1125,Occupied,5353116,8
fe905ad0-6bc2-43ca-85b6-c1a7731fab82,Palm Jumeirah,Community_72,Building_21,Office,16216,,2019-11-29,Developer_40,Owner_1478,Vacant,9567236,5
2e6d5ce4-4d2b-490e-8c20-8250917470d6,Downtown Dubai,Community_39,Building_53,Apartment,5595,3.0,2016-01-26,Developer_52,Owner_4974,Occupied,1795222,24
6e507d1d-09de-4997-b593-cb21ef2d2600,Jumeirah Lake Towers,Community_98,Building_65,Building,17729,,2017-04-04,Developer_22,Owner_5303,Occupied,8377422,22
3f9dcd36-3b74-4cec-a4f3-2aa631e9a6b0,International City,Community_59,Building_148,Building,5223,,2019-08-13,Developer_14,Owner_3871,Vacant,9055363,22
36f308f1-f861-4710-9ef1-3f7575557d97,Dubai Hills Estate,Community_50,Building_114,Apartment,6693,3.0,2020-03-17,Developer_81,Owner_1408,Under Renovation,4314207,19
6e7b8fb7-66c9-4533-a622-56ee6becb906,Studio City,Community_99,Building_60,Retail,5781,,2024-09-12,Developer_38,Owner_8284,Occupied,4518995,17
d9eae905-21dd-4e98-b2f4-29799d394e98,Business Bay,Community_43,Building_283,Townhouse,3147,3.0,2020-04-05,Developer_57,Owner_6014,Under Renovation,849903,22
38c11854-8c3c-4bdd-b926-76692f2f2659,City Walk,Community_74,Building_459,Villa,6533,1.0,2016-06-08,Developer_63,Owner_8043,Under Renovation,1319381,14
b11b2540-a106-4219-a62d-395eac4400dc,Palm Jumeirah,Community_67,Building_312,Villa,7061,5.0,2020-12-23,Developer_11,Owner_7181,Vacant,1313207,17
4e6caa58-b4cf-485d-a321-b7ce9f2deb5c,Jumeirah Lake Towers,Community_59,Building_124,Office,8652,,2020-09-19,Developer_44,Owner_7082,Occupied,1225300,7
0bf4bb6b-084f-46e9-ba98-dee0bec61489,Jumeirah Beach Residence,Community_19,Building_228,Townhouse,3894,1.0,2023-04-17,Developer_63,Owner_2132,Occupied,9758289,6
23c4103b-f4e4-4a9a-8cc8-a0a91db39fd3,Dubai Investment Park,Community_29,Building_326,Townhouse,667,5.0,2022-08-24,Developer_34,Owner_8846,Under Renovation,7185188,24
32a2d1a6-f847-4da5-a1f3-2d81c05b2d98,Arabian Ranches,Community_79,Building_435,Plot,14034,,2022-06-22,Developer_44,Owner_5936,Occupied,8870105,10
5ea6bf0e-5996-45be-bf75-7cf4b02d5fa8,Jumeirah Lake Towers,Community_2,Building_273,Building,10240,,2018-03-20,Developer_33,Owner_4938,Under Renovation,2862879,13
2e08e5f8-2b4f-4f35-a1d0-75e169cd36cc,Arabian Ranches,Community_39,Building_263,Villa,539,1.0,2022-09-20,Developer_20,Owner_8444,Under Renovation,2614248,14
d8ebbeef-4a8a-4356-a436-c23f7f4b8a20,Jumeirah Village Circle,Community_43,Building_176,Plot,9080,,2015-12-31,Developer_60,Owner_2769,Occupied,9468716,15
0e2defee-1255-4561-8bc2-ce3cc72ff405,Jumeirah Lake Towers,Community_37,Building_434,Office,1943,,2021-06-25,Developer_32,Owner_9175,Under Renovation,6855605,5
5e44589a-f9b3-42b9-bcba-9a687f16c7a0,Arabian Ranches,Community_22,Building_189,Townhouse,4204,1.0,2023-02-09,Developer_37,Owner_4631,Under Renovation,2922611,24
2311d274-8386-448c-bc2d-2fc556b40873,Jumeirah Lake Towers,Community_77,Building_150,Plot,12758,,2023-10-04,Developer_38,Owner_2352,Occupied,9523128,9
e4608a8a-8fd2-4412-965d-126c99957a92,Sports City,Community_29,Building_24,Office,10159,,2025-07-25,Developer_27,Owner_8128,Occupied,3584004,24
f7689126-fad1-48d7-adb2-23bfafd927ac,Downtown Dubai,Community_21,Building_51,Office,16904,,2022-06-23,Developer_30,Owner_3274,Vacant,943636,14
a3012ac9-6fb9-4a76-b4b0-db335d213f76,Downtown Dubai,Community_60,Building_278,Office,6794,,2024-06-14,Developer_55,Owner_4944,Under Renovation,3454349,17
1b52839a-ddb1-44a4-939a-485c2e9041dc,Jumeirah Beach Residence,Community_27,Building_244,Retail,1162,,2021-05-07,Developer_38,Owner_3067,Occupied,1053932,11
8429cc30-c049-4482-a8e9-366ee06ac44f,Jumeirah Village Circle,Community_30,Building_301,Building,6141,,2020-03-07,Developer_15,Owner_5949,Under Renovation,6511139,5
574e9170-d7e6-4992-a8fe-eaf5cab68a40,Arabian Ranches,Community_6,Building_215,Villa,1280,6.0,2019-03-25,Developer_16,Owner_2740,Under Renovation,4515786,25
cb00f000-78c8-4847-a261-01ba0156b56f,Dubai Hills Estate,Community_48,Building_317,Villa,2348,4.0,2019-01-06,Developer_72,Owner_2388,Under Renovation,1536734,5
92ca04d9-415b-4518-a90c-737316299f75,Dubai Marina,Community_3,Building_95,Plot,12193,,2020-12-18,Developer_22,Owner_7173,Vacant,3590461,15
72c6c3b6-27c4-406f-88f7-a3ca5c6b8006,Jumeirah Beach Residence,Community_92,Building_347,Plot,10200,,2017-12-09,Developer_73,Owner_2048,Under Renovation,6681837,16
cd185691-5480-414d-9c96-92e50b56c42b,DIFC,Community_94,Building_231,Apartment,5246,5.0,2016-09-07,Developer_28,Owner_4717,Vacant,5292490,16
16382198-5fb1-46e6-9960-d8f52a6497dc,Emirates Living,Community_96,Building_120,Villa,1178,4.0,2018-06-28,Developer_90,Owner_8679,Occupied,9466996,7
c8cd0a9e-dd5a-475b-a053-95dd35fe1768,DIFC,Community_49,Building_149,Townhouse,4113,6.0,2022-07-24,Developer_41,Owner_8273,Vacant,2484236,24
bc92bb4a-5c1e-4700-b0dd-fedbe53e658e,DIFC,Community_46,Building_101,Building,4421,,2024-11-21,Developer_95,Owner_8395,Occupied,7679108,18
ce9ef7de-79aa-4451-bd17-a9150cdc1ac1,International City,Community_8,Building_177,Townhouse,1948,6.0,2020-07-05,Developer_92,Owner_7849,Vacant,2597514,5
37d5118c-a012-4ef6-a364-21b7208c869d,Arabian Ranches,Community_12,Building_421,Retail,11523,,2020-06-11,Developer_80,Owner_1900,Occupied,1744518,24
c2c0f261-a90c-4e64-abaf-cae8d570a986,Dubai Marina,Community_17,Building_126,Villa,1067,6.0,2024-07-06,Developer_60,Owner_8839,Under Renovation,9678722,19
0829ed75-e878-4c71-b01d-6dc295c61170,Business Bay,Community_81,Building_423,Office,16657,,2018-09-11,Developer_64,Owner_4350,Occupied,4628444,9
e5fa56ba-6960-49e2-8dfc-a7bbb2b374fa,Dubai Investment Park,Community_88,Building_249,Villa,1508,5.0,2021-10-19,Developer_84,Owner_3544,Vacant,2816253,17
fe6719ba-5fb3-4f19-b92c-1c05d7ac4338,Sports City,Community_37,Building_332,Plot,17797,,2021-09-01,Developer_63,Owner_4615,Occupied,1905730,7
0e741eea-858c-4195-8ed3-5b14ac362a21,DIFC,Community_20,Building_311,Building,11209,,2023-08-19,Developer_12,Owner_1656,Vacant,4607753,19
ab477e57-e38a-446f-ae38-f0562d4de90d,Jumeirah Lake Towers,Community_32,Building_292,Building,18625,,2019-06-17,Developer_99,Owner_3433,Vacant,1727246,11
626752a9-0ac9-4cf0-9214-ba62740c2351,Dubai Investment Park,Community_56,Building_177,Townhouse,5410,6.0,2018-10-07,Developer_74,Owner_7227,Occupied,4001267,9
6e35f867-6a03-40b3-9bc7-7ff573051ea4,Motor City,Community_69,Building_366,Building,9449,,2024-08-18,Developer_72,Owner_4304,Under Renovation,8837140,18
ac2407ba-7564-471d-ba37-7a9e999cae4a,Jumeirah Lake Towers,Community_10,Building_452,Retail,12168,,2023-06-07,Developer_77,Owner_3284,Vacant,2081212,8
94b2ecae-9a09-4bf9-a88c-8df5ee1cb8da,City Walk,Community_4,Building_418,Plot,13708,,2016-10-10,Developer_55,Owner_3681,Under Renovation,7680149,17
d6e5bb32-58eb-4b8e-889d-0e7fb78053f5,DIFC,Community_56,Building_228,Villa,7592,2.0,2016-01-07,Developer_57,Owner_2042,Vacant,8684794,10
8aaf0410-4371-4888-a117-31d960d7d5eb,City Walk,Community_45,Building_113,Townhouse,7117,2.0,2020-04-22,Developer_56,Owner_7426,Occupied,6974375,24
e0938460-f952-4b17-bbdc-d5d0a81fca22,Motor City,Community_34,Building_271,Office,15460,,2020-01-21,Developer_47,Owner_7977,Vacant,3262984,13
222e8569-5f5d-4c89-a725-d3b0db54e157,DIFC,Community_48,Building_426,Plot,4942,,2025-07-19,Developer_49,Owner_7664,Under Renovation,2816762,15
f56fa00f-8cb2-4e31-86b9-aaad2c4c9c2b,Business Bay,Community_75,Building_67,Office,19595,,2021-02-03,Developer_51,Owner_7276,Under Renovation,6100282,8
388c0702-e63b-4c24-a233-d0190b2d9693,Dubai Investment Park,Community_87,Building_28,Building,14818,,2017-03-14,Developer_26,Owner_8328,Occupied,8757578,10
0479e436-f9ee-4ab2-9e2d-690ef27b854f,Dubai Hills Estate,Community_41,Building_360,Plot,1713,,2018-11-27,Developer_66,Owner_4530,Occupied,5017951,9
902c1414-b644-4c50-be4f-04a72bf274b9,Downtown Dubai,Community_74,Building_57,Villa,2967,4.0,2016-01-18,Developer_94,Owner_7082,Vacant,3621341,9
0972e146-818d-404e-a815-5102aec257c9,Emirates Living,Community_64,Building_237,Townhouse,5006,6.0,2016-03-16,Developer_99,Owner_1102,Occupied,6286275,20
dc7851b2-ec5f-4308-9b48-cba9e6f010da,Discovery Gardens,Community_18,Building_192,Building,4808,,2016-02-06,Developer_76,Owner_5772,Under Renovation,1371401,19
477d0cce-5ae4-4a0d-bd4f-7feb44a65113,Business Bay,Community_30,Building_333,Villa,5505,5.0,2024-04-15,Developer_21,Owner_5794,Occupied,9819753,9
ae0682d7-299b-4039-9656-c82fb5a3101b,Dubai Hills Estate,Community_57,Building_331,Villa,6489,2.0,2018-01-05,Developer_17,Owner_5419,Occupied,1574266,17
154f0db0-2345-4717-bee2-9e2e3bb3635f,Motor City,Community_99,Building_374,Office,15590,,2025-08-28,Developer_60,Owner_4229,Occupied,4186117,9
4e0807f5-25f3-49bb-a802-4d6c9fbe8cfd,Sports City,Community_26,Building_3,Office,4697,,2025-01-13,Developer_27,Owner_3482,Vacant,1322257,21
62a3ed82-9ee9-415f-b0ff-0d2c26d52429,DIFC,Community_35,Building_65,Retail,13704,,2016-08-17,Developer_42,Owner_9898,Vacant,3932496,11
7ffe8e75-4dbf-4d3d-b2a6-fe25136e1e46,International City,Community_58,Building_346,Building,19882,,2021-07-08,Developer_12,Owner_9347,Vacant,9564014,24
be121216-088e-4824-aad1-037c8a0894ae,Jumeirah Beach Residence,Community_93,Building_379,Office,3811,,2017-12-20,Developer_36,Owner_7245,Vacant,6129899,25
519dd749-659e-4387-a4b7-7db9ca7f28a0,City Walk,Community_37,Building_457,Retail,15249,,2015-12-17,Developer_86,Owner_3180,Vacant,9933681,16
c22db13c-bf14-49a4-9224-85c45ad97533,International City,Community_73,Building_367,Townhouse,7331,1.0,2024-07-07,Developer_34,Owner_3385,Occupied,6700711,7
2999d373-245e-47f4-833e-399cf8293811,Emirates Living,Community_7,Building_423,Townhouse,5850,1.0,2024-12-02,Developer_23,Owner_6436,Occupied,7068354,8
ac6a323d-8a67-4073-8239-373eb9a3506e,Motor City,Community_68,Building_367,Townhouse,6160,6.0,2018-08-03,Developer_17,Owner_9861,Vacant,4136245,21
e9cda16f-f58c-421f-ab55-b5b2dbc5d6b7,Sports City,Community_82,Building_388,Retail,2170,,2022-08-02,Developer_42,Owner_2116,Vacant,5228583,6
c6f0b214-c232-47b0-a244-895a5e29d41a,City Walk,Community_9,Building_179,Villa,3823,4.0,2020-01-31,Developer_53,Owner_2242,Under Renovation,4083225,15
9f9e1abc-7f05-432a-b268-72281e080d11,Emirates Living,Community_82,Building_336,Retail,4376,,2022-09-17,Developer_75,Owner_4559,Occupied,5705874,19
e4d0f3e1-ef77-4da0-b378-d2cd1f021ec2,Jumeirah Lake Towers,Community_65,Building_26,Townhouse,2114,1.0,2018-10-15,Developer_91,Owner_1196,Vacant,7266517,21
5bb160cc-95ef-4cc1-a261-0f70a880bcad,Jumeirah Lake Towers,Community_37,Building_230,Office,4604,,2020-04-30,Developer_67,Owner_9993,Occupied,1105518,7
a94b0397-f1a1-4595-8d1b-ec3741433b16,Dubai Marina,Community_60,Building_405,Villa,7970,6.0,2024-08-21,Developer_61,Owner_9636,Under Renovation,9874345,25
e289cfda-3fd6-4492-a8e3-b97b543c10bb,Emirates Living,Community_90,Building_53,Office,15284,,2024-09-28,Developer_23,Owner_6993,Under Renovation,7030736,18
7c8dad44-b647-4bc2-aa27-112c7e9283ec,Sports City,Community_15,Building_44,Office,19636,,2019-05-21,Developer_70,Owner_7314,Occupied,6476847,23
4b6bdc06-bc5e-4dfd-9d06-4d675ea5a3a7,Sports City,Community_85,Building_102,Villa,1809,4.0,2025-01-20,Developer_70,Owner_1682,Under Renovation,5882929,5
109082c3-c4fc-4686-bb49-097ea83e9ca4,Jumeirah Lake Towers,Community_27,Building_192,Retail,7212,,2022-12-04,Developer_55,Owner_9832,Vacant,6334738,18
5a7dca32-1b11-4f1f-9e90-7b78c9b751f1,Jumeirah Lake Towers,Community_91,Building_77,Office,18872,,2021-08-24,Developer_41,Owner_6975,Vacant,4651775,23
2d58f543-3ca2-47e6-8356-2235e6afa84a,Sports City,Community_37,Building_82,Villa,3677,4.0,2018-05-24,Developer_28,Owner_2544,Occupied,8586246,15
00ad510f-10b0-4ae7-a423-5030ea70134f,Studio City,Community_9,Building_349,Apartment,3205,5.0,2016-08-28,Developer_44,Owner_7968,Occupied,9694803,20
7aea1b2e-f911-4c2b-bb15-f4cacd72b0dc,Emirates Living,Community_100,Building_104,Apartment,552,2.0,2016-12-11,Developer_75,Owner_6586,Vacant,3143926,19
e12fb6ee-dbbe-44c2-a922-11964efd8f00,Arabian Ranches,Community_97,Building_197,Office,15090,,2019-02-23,Developer_81,Owner_4636,Occupied,5812602,7
8862ddca-5155-4b57-bdf5-d6b0051434f3,Palm Jumeirah,Community_95,Building_364,Building,3006,,2023-12-11,Developer_50,Owner_3060,Under Renovation,6717916,14
3fd33d75-1d9a-42d2-9943-ca65e763105b,International City,Community_31,Building_3,Apartment,7084,5.0,2020-07-20,Developer_34,Owner_1125,Under Renovation,9967431,20
81ab5471-a2ca-40ba-a48c-312156198007,Dubai Investment Park,Community_2,Building_328,Plot,15964,,2017-03-16,Developer_38,Owner_3734,Occupied,8471120,20
65d54ebc-b566-4d24-b0d0-6c2a4ef076f5,Discovery Gardens,Community_97,Building_60,Plot,4960,,2015-12-08,Developer_74,Owner_5792,Vacant,5852593,9
20c1ac4d-a91d-4162-8c61-7e76e69dccb8,Motor City,Community_65,Building_472,Plot,13777,,2023-07-26,Developer_10,Owner_2007,Vacant,7925350,7
4493a1fd-dc3d-4d67-8d47-2397ca4aad5e,Dubai Investment Park,Community_7,Building_424,Apartment,1659,6.0,2016-03-04,Developer_45,Owner_3307,Vacant,5452689,14
daf3b22d-7426-4e00-8cac-c95c3daec0a3,Motor City,Community_87,Building_494,Villa,924,3.0,2017-07-03,Developer_94,Owner_8920,Under Renovation,8000007,20
941e272a-a874-404b-b2e0-13e2b2a39beb,Jumeirah Village Circle,Community_80,Building_428,Building,14998,,2024-06-10,Developer_96,Owner_8778,Vacant,6811558,16
2b5778be-7c34-47d7-9ec7-625c28e3a470,International City,Community_99,Building_205,Townhouse,3798,4.0,2021-03-25,Developer_47,Owner_1666,Under Renovation,6835540,21
0104c9c1-7902-4b32-84e1-6ab3196c26af,Dubai Hills Estate,Community_37,Building_399,Villa,2679,1.0,2025-08-05,Developer_88,Owner_7007,Vacant,3209132,14
e55a0ddf-709e-43b1-8ea0-10905abb2c3c,Dubai Investment Park,Community_49,Building_350,Plot,12944,,2023-08-04,Developer_68,Owner_4281,Under Renovation,3558469,9
a93e02f3-37af-4eca-96ec-f33c2d23a258,Downtown Dubai,Community_10,Building_390,Retail,9466,,2023-01-21,Developer_89,Owner_1217,Occupied,856535,16
fd1ea7bf-8468-448c-b98a-1eaf62a32fea,DIFC,Community_86,Building_125,Office,14806,,2025-03-24,Developer_24,Owner_6481,Occupied,2417457,7
b24dfc58-108f-4f73-9751-4d0a32007f2b,Jumeirah Lake Towers,Community_96,Building_360,Apartment,1287,1.0,2025-01-05,Developer_60,Owner_3480,Occupied,649541,5
e6f7c01c-a913-4e8d-b1a4-1afb77d79ddf,Sports City,Community_18,Building_206,Apartment,3356,5.0,2019-05-18,Developer_36,Owner_5286,Occupied,6141575,24
4fe14250-bfb2-44ea-8cde-506a6229aedf,Discovery Gardens,Community_72,Building_471,Building,7661,,2023-04-26,Developer_50,Owner_5735,Under Renovation,8895212,11
4ac26cb5-06d8-4498-a600-600f6985544d,Palm Jumeirah,Community_12,Building_308,Office,7124,,2024-07-31,Developer_46,Owner_7601,Occupied,2031586,13
ad01cc1e-0bbf-4950-bdcc-2bf9b3f1a2be,Jumeirah Beach Residence,Community_91,Building_259,Villa,3884,6.0,2021-06-12,Developer_46,Owner_4933,Vacant,884965,11
bed734f0-40c6-439a-836b-987d87a33797,Downtown Dubai,Community_89,Building_72,Office,14358,,2021-01-16,Developer_56,Owner_3396,Under Renovation,2882146,14
41563c75-7f18-4c52-98ed-7578f4236924,Jumeirah Beach Residence,Community_43,Building_136,Retail,6454,,2017-09-16,Developer_73,Owner_3105,Occupied,543851,6
8a4c8770-fb7d-479c-bcbe-7439e8bde9e4,Dubai Marina,Community_95,Building_346,Plot,5628,,2025-07-22,Developer_79,Owner_7408,Under Renovation,1332644,7
1781ae7d-cbc9-427d-801f-4523b3572d24,DIFC,Community_96,Building_194,Plot,1572,,2022-03-16,Developer_21,Owner_1394,Under Renovation,6169364,13
0fd40345-7b96-4f17-a7af-fb6353ae3426,Emirates Living,Community_19,Building_254,Building,4753,,2021-04-18,Developer_93,Owner_4324,Under Renovation,1456637,25
549634ee-d1e4-49f4-91f3-663102d1d9a6,Emirates Living,Community_41,Building_461,Villa,3947,6.0,2023-05-10,Developer_58,Owner_4289,Vacant,2000036,6
1698a103-1c86-4b2d-9434-7d8cb0aea2ad,Dubai Marina,Community_5,Building_302,Plot,2717,,2019-11-21,Developer_86,Owner_4846,Vacant,9778544,19
2f212bdf-0799-4db9-a332-c089262d00d5,Sports City,Community_94,Building_2,Apartment,7131,3.0,2016-03-20,Developer_78,Owner_1734,Vacant,9337018,25
b7e397ba-1764-4ad5-98ab-51bcd451cc1a,Dubai Hills Estate,Community_90,Building_488,Townhouse,2782,1.0,2022-01-12,Developer_79,Owner_3944,Under Renovation,1348463,24
f3df0855-e6d6-4996-afd5-77132d63b1eb,Dubai Hills Estate,Community_34,Building_362,Apartment,2307,6.0,2020-10-25,Developer_63,Owner_7958,Vacant,4567493,18
0e22390f-fb1b-485c-87ad-727fcde9033e,Jumeirah Beach Residence,Community_69,Building_470,Villa,5764,1.0,2020-01-19,Developer_20,Owner_3299,Vacant,7698924,21
74f26771-1c44-4c5f-840f-1b79dea79a80,Downtown Dubai,Community_98,Building_293,Townhouse,2982,4.0,2017-12-20,Developer_42,Owner_8503,Vacant,6329790,12
8b47e457-74a1-4b34-8271-0a0843ee0fb2,Downtown Dubai,Community_12,Building_19,Building,12431,,2018-02-26,Developer_80,Owner_4474,Under Renovation,4602144,5
6923572b-c8fc-44f1-a32a-accf53136f23,International City,Community_26,Building_310,Office,15675,,2018-11-07,Developer_74,Owner_5754,Vacant,2088206,22
b339c519-6adb-41ab-b48b-c6f9358cd9a4,Jumeirah Village Circle,Community_40,Building_72,Plot,14834,,2018-12-28,Developer_39,Owner_8772,Occupied,6472324,25
7b196325-b409-47af-b33f-926a9d4fe6aa,Business Bay,Community_94,Building_54,Building,14288,,2016-09-05,Developer_72,Owner_7998,Occupied,2149093,21
9204851f-1425-4ec4-9d7d-2f94a5f018d5,Motor City,Community_51,Building_446,Office,5104,,2018-05-30,Developer_77,Owner_9891,Vacant,7364683,12
a5156df5-6e43-40d9-92ff-5d64ca5d5d28,International City,Community_68,Building_464,Retail,12715,,2025-07-07,Developer_21,Owner_7496,Under Renovation,3208933,19
94360546-d7df-4403-abd3-fcacbd7c54cf,Jumeirah Beach Residence,Community_76,Building_82,Villa,2007,4.0,2020-12-10,Developer_65,Owner_8272,Under Renovation,9138231,5
21fa5432-cc7f-4991-a3d9-affbc646c78c,Emirates Living,Community_83,Building_204,Office,3805,,2021-05-11,Developer_51,Owner_3769,Vacant,9732450,25
ea61d0b0-b92a-4a5d-8459-77dcb52a3fba,Studio City,Community_1,Building_238,Retail,10549,,2019-04-12,Developer_84,Owner_4962,Occupied,9989203,22
ee2a13b5-f20b-456d-a251-5f366172281c,Jumeirah Village Circle,Community_42,Building_175,Villa,5599,4.0,2020-05-27,Developer_69,Owner_3495,Occupied,5914277,24
da4f57ae-680f-4070-8a10-8f5e34ffc75f,Motor City,Community_38,Building_13,Office,18991,,2016-05-21,Developer_34,Owner_7051,Under Renovation,9428852,5
656dfabc-55b2-4c94-907e-33eb983bb567,Jumeirah Lake Towers,Community_10,Building_471,Apartment,6321,3.0,2024-05-22,Developer_66,Owner_2791,Occupied,6030801,20
c5861f94-448f-4405-af86-1cb94d45d14f,Studio City,Community_25,Building_293,Retail,3292,,2016-07-24,Developer_27,Owner_6775,Occupied,6387441,7
ff2baf6a-1a58-4530-b257-7c642d2c6a27,Studio City,Community_57,Building_42,Retail,4740,,2016-05-09,Developer_49,Owner_9611,Occupied,1160649,6
4f2d5aa5-de9b-45c0-8449-2ee885e2a826,Palm Jumeirah,Community_6,Building_3,Building,7017,,2022-11-08,Developer_44,Owner_3964,Under Renovation,8002867,22
84027a5a-c8ba-4580-afea-c800d0654683,Motor City,Community_82,Building_238,Townhouse,907,6.0,2023-03-06,Developer_92,Owner_1272,Vacant,3791303,5
d3535693-1b91-4b2e-be38-2550e7b71c50,Jumeirah Village Circle,Community_94,Building_450,Apartment,1728,3.0,2018-09-07,Developer_11,Owner_2045,Under Renovation,9008997,17
831a0439-3a3c-456a-a3da-003c1c1d0da0,Dubai Marina,Community_36,Building_88,Office,19730,,2017-05-01,Developer_12,Owner_7578,Under Renovation,6281924,9
2eb1315e-01b3-415b-9942-b44fa9e754c9,Arabian Ranches,Community_30,Building_436,Villa,2048,4.0,2019-01-04,Developer_36,Owner_2950,Under Renovation,9908553,5
cd53ed0e-4f65-49ac-9562-b96e3400c440,Jumeirah Beach Residence,Community_6,Building_7,Villa,6909,4.0,2018-08-16,Developer_35,Owner_1324,Vacant,4890248,10
3797fb4e-d3f4-485f-a3c7-87511f617471,Jumeirah Beach Residence,Community_91,Building_217,Plot,5551,,2022-11-17,Developer_99,Owner_8392,Occupied,4513412,20
bdba4976-57f0-4a52-88ca-c37e533dadd4,DIFC,Community_90,Building_415,Apartment,3175,4.0,2015-11-16,Developer_98,Owner_2507,Under Renovation,5148789,14
6ed5de4d-6ba7-446e-9a37-75912783cd03,Jumeirah Beach Residence,Community_77,Building_189,Plot,14369,,2018-03-08,Developer_73,Owner_5189,Vacant,6882546,22
bc222c16-c151-443f-9d59-febbe7e7ea29,Motor City,Community_27,Building_186,Building,10959,,2022-12-14,Developer_57,Owner_4585,Occupied,6041621,7
7ca00782-0af8-47fd-8cbe-9ab6a3652583,City Walk,Community_84,Building_220,Office,18988,,2019-10-10,Developer_94,Owner_7862,Occupied,9125390,11
19b3cf86-3811-4d1b-8bb6-51c6a7b89d28,City Walk,Community_26,Building_403,Retail,10721,,2019-06-29,Developer_39,Owner_6786,Under Renovation,9677684,18
98a50519-bd80-4b9e-8a63-aa58d37c4152,Arabian Ranches,Community_54,Building_427,Building,17204,,2023-05-15,Developer_65,Owner_7416,Occupied,9183638,15
5d92ca26-c001-47f7-bba2-f3c07fc943bb,Dubai Hills Estate,Community_4,Building_441,Villa,5931,4.0,2020-06-27,Developer_56,Owner_9593,Occupied,576762,21
ca362d54-5836-408c-aa13-bb256da1634b,DIFC,Community_21,Building_396,Villa,7740,6.0,2021-03-17,Developer_88,Owner_4578,Under Renovation,4724876,14
f2cec3dd-4f8b-4db5-81ca-4c6d255d49fa,Dubai Hills Estate,Community_94,Building_221,Building,12049,,2016-01-27,Developer_78,Owner_1518,Occupied,898948,14
28a2f039-85af-4a2f-9011-b48aea126a9d,Jumeirah Lake Towers,Community_8,Building_185,Building,2044,,2019-02-09,Developer_32,Owner_9716,Occupied,7225869,19
015a9ecd-9865-4288-90ef-9ac74257ec0f,Arabian Ranches,Community_2,Building_27,Plot,16003,,2023-07-31,Developer_45,Owner_3821,Under Renovation,3790868,23
2e94d997-a3dc-475d-99fd-00c2fb374526,Dubai Marina,Community_60,Building_229,Plot,8447,,2017-07-05,Developer_72,Owner_3324,Under Renovation,5780331,13
fc0b9151-faca-4b9f-9f56-3667706b26ee,Palm Jumeirah,Community_81,Building_497,Plot,1156,,2023-01-30,Developer_81,Owner_1468,Vacant,7575121,9
38d0a5b9-f0ee-4013-8fed-95486b16d041,Jumeirah Lake Towers,Community_45,Building_57,Retail,12611,,2025-05-11,Developer_96,Owner_3173,Under Renovation,581630,14
028b1e8b-d502-45a7-8a8a-dc50d85b4920,Jumeirah Lake Towers,Community_85,Building_95,Apartment,5106,1.0,2022-04-18,Developer_36,Owner_6626,Vacant,1585992,9
c7779b92-70e8-40ec-af8e-b98f7ada18da,Discovery Gardens,Community_34,Building_396,Retail,8619,,2016-07-18,Developer_38,Owner_9052,Under Renovation,6046744,11
93bd6a7c-cd80-42f0-9569-d6d2653b7cba,Downtown Dubai,Community_93,Building_372,Building,4295,,2024-07-15,Developer_28,Owner_4915,Under Renovation,6415526,23
3ab8eff1-df4b-4a3f-995a-ba090b7305b8,Business Bay,Community_22,Building_206,Townhouse,3432,2.0,2015-11-13,Developer_68,Owner_5328,Vacant,9750296,18
e4fda80b-4564-47dc-83da-db8d5a09d923,Jumeirah Beach Residence,Community_86,Building_177,Villa,1409,6.0,2025-03-20,Developer_77,Owner_6955,Occupied,4248775,21
169ba6e6-4b4a-4517-af17-0a65eb8f14bc,Emirates Living,Community_92,Building_347,Retail,12471,,2021-11-18,Developer_47,Owner_6606,Vacant,4854426,25
bca27a0c-3406-4e7e-b5af-ee82fb0c2a2b,International City,Community_78,Building_422,Apartment,7945,6.0,2024-11-18,Developer_84,Owner_4803,Occupied,2073148,7
20747385-0c27-460f-a5dc-154329d26fb5,Motor City,Community_39,Building_177,Plot,12713,,2022-04-14,Developer_97,Owner_4603,Under Renovation,8112753,6
479fd931-741e-4b77-92cc-0250f30e0b76,International City,Community_61,Building_96,Villa,4954,1.0,2021-02-16,Developer_68,Owner_4273,Vacant,7919922,13
5beae724-b015-4e05-b6f5-0d1987ff822d,Jumeirah Beach Residence,Community_18,Building_434,Apartment,1211,6.0,2022-03-25,Developer_70,Owner_7136,Occupied,3298207,18
